cik,period,metric,value,history_points,window_prior,window_recent,prior_mean,recent_mean,mean_shift,prior_slope,recent_slope,slope_shift,consecutive_direction,consecutive_len,short_history_flag,trend_score,trend_signal_type,explanation
320193,2023-Q2,net_margin,0.2695922214236314,8,3,2,0.26035636718060123,0.2744951707787809,0.01413880359817965,0.0022049719793371695,-0.009805898710299132,-0.012010870689636303,mixed,2,False,3.0120108706896365,strong_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=0.0141388; slope_shift=-0.0120109; streak=mixed:2; score=3.012; type=strong_shift
789019,2024-Q2,net_margin,0.3303327533076048,11,3,2,0.41320792401461076,0.3402990529237039,-0.07290887109090688,-0.034996132571948446,-0.019932599232198173,0.015063533339750274,deteriorating,2,False,3.0113573003563205,strong_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=-0.0729089; slope_shift=0.0150635; streak=deteriorating:2; score=3.011; type=strong_shift
320193,2025-Q2,net_margin,0.2736297592331976,14,3,2,0.2545154541217733,0.2786338217031553,0.024118367581382028,-0.002020107476477764,-0.010008124939915514,-0.00798801746343775,mixed,2,False,3.007988017463438,strong_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=0.0241184; slope_shift=-0.00798802; streak=mixed:2; score=3.008; type=strong_shift
789019,2022-Q2,net_margin,0.3658980431260127,5,3,2,0.3190881398713801,0.3699140858898621,0.05082594601848195,-0.00397262547195641,-0.008032085527698796,-0.0040594600557423855,mixed,2,False,3.004059460055742,strong_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=0.0508259; slope_shift=-0.00405946; streak=mixed:2; score=3.004; type=strong_shift
1045810,2025-Q2,current_ratio,4.171291505973097,12,3,2,3.515617857687033,4.171291505973097,0.6556736482860641,-1.9860273225978188e-16,-1.3322676295501878e-15,-1.133664897290406e-15,mixed,2,False,3.0000000000000013,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=0.655674; slope_shift=-1.13366e-15; streak=mixed:2; score=3.000; type=strong_shift
320193,2023-Q2,debt_to_assets,0.8563535598361469,8,3,2,0.8202574344305731,0.8563535598361469,0.03609612540557383,0.0,-3.3306690738754696e-16,-3.3306690738754696e-16,mixed,2,False,3.0000000000000004,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=0.0360961; slope_shift=-3.33067e-16; streak=mixed:2; score=3.000; type=strong_shift
1045810,2026-Q2,current_ratio,4.439851498864077,15,3,2,4.171291505973097,4.439851498864077,0.26855999289097987,-3.9720546451956377e-16,-8.881784197001252e-16,-4.909729551805614e-16,mixed,2,False,3.0000000000000004,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=0.26856; slope_shift=-4.90973e-16; streak=mixed:2; score=3.000; type=strong_shift
320193,2022-Q2,current_ratio,1.0745531195957954,5,3,2,1.3636044481554574,1.0745531195957954,-0.2890513285596621,9.930136612989094e-17,0.0,-9.930136612989094e-17,mixed,2,False,3.0,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-0.289051; slope_shift=-9.93014e-17; streak=mixed:2; score=3.000; type=strong_shift
320193,2022-Q2,debt_to_assets,0.8202574344305731,5,3,2,0.7982666847799239,0.8202574344305731,0.021990749650649177,4.965068306494547e-17,-1.1102230246251565e-16,-1.6067298552746113e-16,mixed,2,False,3.0,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=0.0219907; slope_shift=-1.60673e-16; streak=mixed:2; score=3.000; type=strong_shift
320193,2023-Q2,current_ratio,0.8793560286267226,8,3,2,1.0745531195957954,0.8793560286267226,-0.19519709096907278,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,mixed,2,False,3.0,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-0.195197; slope_shift=-1.11022e-16; streak=mixed:2; score=3.000; type=strong_shift
320193,2024-Q2,current_ratio,0.9880116717592976,11,3,2,0.8793560286267225,0.9880116717592976,0.10865564313257514,0.0,0.0,0.0,mixed,2,False,3.0,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=0.108656; slope_shift=0; streak=mixed:2; score=3.000; type=strong_shift
320193,2024-Q2,debt_to_assets,0.8237407929480435,11,3,2,0.856353559836147,0.8237407929480435,-0.03261276688810355,4.965068306494547e-17,-1.1102230246251565e-16,-1.6067298552746113e-16,mixed,2,False,3.0,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=-0.0326128; slope_shift=-1.60673e-16; streak=mixed:2; score=3.000; type=strong_shift
320193,2025-Q2,current_ratio,0.8673125765340832,14,3,2,0.9880116717592976,0.8673125765340832,-0.12069909522521438,-1.9860273225978188e-16,-1.1102230246251565e-16,8.758042979726623e-17,mixed,2,False,3.0,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-0.120699; slope_shift=8.75804e-17; streak=mixed:2; score=3.000; type=strong_shift
320193,2025-Q2,debt_to_assets,0.8439640528248123,14,3,2,0.8237407929480435,0.8439640528248123,0.020223259876768873,-4.965068306494547e-17,0.0,4.965068306494547e-17,mixed,2,False,3.0,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=0.0202233; slope_shift=4.96507e-17; streak=mixed:2; score=3.000; type=strong_shift
789019,2022-Q2,current_ratio,2.0799936835218875,5,3,2,2.515765454294012,2.0799936835218875,-0.4357717707721247,0.0,-2.220446049250313e-16,-2.220446049250313e-16,mixed,2,False,3.0,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-0.435772; slope_shift=-2.22045e-16; streak=mixed:2; score=3.000; type=strong_shift
789019,2022-Q2,debt_to_assets,0.5746047534446445,5,3,2,0.6073691302342098,0.5746047534446445,-0.03276437678956534,-9.930136612989094e-17,-5.551115123125783e-17,4.3790214898633115e-17,mixed,2,False,3.0,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=-0.0327644; slope_shift=4.37902e-17; streak=mixed:2; score=3.000; type=strong_shift
789019,2023-Q2,current_ratio,1.7846069708251824,8,3,2,2.0799936835218875,1.7846069708251824,-0.29538671269670513,-4.965068306494546e-16,-4.440892098500626e-16,5.241762079939201e-17,mixed,2,False,3.0,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-0.295387; slope_shift=5.24176e-17; streak=mixed:2; score=3.000; type=strong_shift
789019,2023-Q2,debt_to_assets,0.5435204473193729,8,3,2,0.5746047534446445,0.5435204473193729,-0.031084306125271577,0.0,-1.6653345369377348e-16,-1.6653345369377348e-16,mixed,2,False,3.0,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=-0.0310843; slope_shift=-1.66533e-16; streak=mixed:2; score=3.000; type=strong_shift
789019,2024-Q2,current_ratio,1.76916725076573,11,3,2,1.7846069708251824,1.76916725076573,-0.015439720059452489,-9.930136612989094e-17,-2.220446049250313e-16,-1.2274323879514035e-16,mixed,2,False,3.0,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-0.0154397; slope_shift=-1.22743e-16; streak=mixed:2; score=3.000; type=strong_shift
789019,2024-Q2,debt_to_assets,0.499429578422044,11,3,2,0.5435204473193729,0.499429578422044,-0.04409086889732888,0.0,-5.551115123125783e-17,-5.551115123125783e-17,mixed,2,False,3.0,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=-0.0440909; slope_shift=-5.55112e-17; streak=mixed:2; score=3.000; type=strong_shift
789019,2025-Q2,current_ratio,1.2749549031815206,14,3,2,1.7691672507657301,1.2749549031815206,-0.4942123475842095,0.0,-2.220446049250313e-16,-2.220446049250313e-16,mixed,2,False,3.0,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-0.494212; slope_shift=-2.22045e-16; streak=mixed:2; score=3.000; type=strong_shift
789019,2025-Q2,debt_to_assets,0.475797744077569,14,3,2,0.499429578422044,0.475797744077569,-0.023631834344475022,7.44760245974182e-17,0.0,-7.44760245974182e-17,mixed,2,False,3.0,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=-0.0236318; slope_shift=-7.4476e-17; streak=mixed:2; score=3.000; type=strong_shift
789019,2026-Q2,current_ratio,1.3534464445042416,17,3,2,1.2749549031815206,1.3534464445042416,0.07849154132272096,-1.9860273225978188e-16,-3.3306690738754696e-16,-1.3446417512776508e-16,mixed,2,False,3.0,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=0.0784915; slope_shift=-1.34464e-16; streak=mixed:2; score=3.000; type=strong_shift
789019,2026-Q2,debt_to_assets,0.4451093128789359,17,3,2,0.475797744077569,0.4451093128789359,-0.03068843119863307,-2.4825341532472735e-17,-5.551115123125783e-17,-3.068580969878509e-17,mixed,2,False,3.0,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=-0.0306884; slope_shift=-3.06858e-17; streak=mixed:2; score=3.000; type=strong_shift
1045810,2023-Q2,current_ratio,6.650288350634371,6,3,2,4.090445859872611,6.650288350634371,2.55984249076176,0.0,0.0,0.0,mixed,2,False,3.0,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=2.55984; slope_shift=0; streak=mixed:2; score=3.000; type=strong_shift
1045810,2023-Q2,debt_to_assets,0.3977414171588929,6,3,2,0.4132541419193498,0.3977414171588929,-0.015512724760456897,-4.965068306494547e-17,-1.1102230246251565e-16,-6.137161939757018e-17,mixed,2,False,3.0,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=-0.0155127; slope_shift=-6.13716e-17; streak=mixed:2; score=3.000; type=strong_shift
1045810,2024-Q2,current_ratio,3.515617857687033,9,3,2,6.650288350634372,3.515617857687033,-3.134670492947339,-7.944109290391275e-16,-8.881784197001252e-16,-9.37674906609977e-17,mixed,2,False,3.0,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-3.13467; slope_shift=-9.37675e-17; streak=mixed:2; score=3.000; type=strong_shift
1045810,2024-Q2,debt_to_assets,0.4633334952163566,9,3,2,0.3977414171588929,0.4633334952163566,0.0655920780574637,2.4825341532472735e-17,-1.1102230246251565e-16,-1.3584764399498838e-16,mixed,2,False,3.0,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=0.0655921; slope_shift=-1.35848e-16; streak=mixed:2; score=3.000; type=strong_shift
1045810,2025-Q2,debt_to_assets,0.346123417721519,12,3,2,0.4633334952163566,0.346123417721519,-0.11721007749483758,0.0,-5.551115123125783e-17,-5.551115123125783e-17,mixed,2,False,3.0,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=-0.11721; slope_shift=-5.55112e-17; streak=mixed:2; score=3.000; type=strong_shift
1045810,2026-Q2,debt_to_assets,0.2891909570702771,15,3,2,0.34612341772151894,0.2891909570702771,-0.056932460651241856,-2.4825341532472735e-17,-2.7755575615628914e-17,-2.930234083156178e-18,mixed,2,False,3.0,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=-0.0569325; slope_shift=-2.93023e-18; streak=mixed:2; score=3.000; type=strong_shift
1045810,2024-Q3,current_ratio,3.515617857687033,10,3,2,5.605398186318592,3.515617857687033,-2.0897803286315586,-1.567335246473668,-8.881784197001252e-16,1.5673352464736672,mixed,2,False,2.914213562373095,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-2.08978; slope_shift=1.56734; streak=mixed:2; score=2.914; type=strong_shift
1045810,2026-Q2,net_margin,0.5613009057841809,15,3,2,0.3773107187410685,0.5663400551037323,0.18902933636266384,0.08305026363619457,-0.010078298639102978,-0.09312856227529755,mixed,2,False,2.8198000411322526,strong_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=0.189029; slope_shift=-0.0931286; streak=mixed:2; score=2.820; type=strong_shift
789019,2023-Q1,net_margin,0.45247920206545,7,3,2,0.3516400942694271,0.40999583381057564,0.05835573954114853,0.02540296604872775,0.08496673650974867,0.059563770461020925,improving,2,False,2.799662034424046,strong_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=0.0583557; slope_shift=0.0595638; streak=improving:2; score=2.800; type=strong_shift
1045810,2026-Q1,net_margin,0.5713792044232837,14,3,2,0.2743167810214089,0.5107726800858787,0.23645589906446984,0.1282580147045762,0.12121304867480992,-0.007044966029766286,improving,2,False,2.7601030152732187,strong_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=0.236456; slope_shift=-0.00704497; streak=improving:2; score=2.760; type=strong_shift
1045810,2023-Q3,current_ratio,6.650288350634371,7,3,2,4.943726690126531,6.650288350634371,1.7065616605078402,1.279921245380879,0.0,-1.279921245380879,mixed,2,False,2.694134807753974,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=1.70656; slope_shift=-1.27992; streak=mixed:2; score=2.694; type=strong_shift
1045810,2024-Q3,net_margin,0.1411843425894948,10,3,2,0.2991968486341757,0.1464326195338082,-0.15276422910036752,-0.07846559048482123,-0.01049655388862683,0.0679690365961944,deteriorating,2,False,2.6456710701555544,strong_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=-0.152764; slope_shift=0.067969; streak=deteriorating:2; score=2.646; type=strong_shift
789019,2024-Q1,revenue_growth_qoq,-0.6576483043611898,9,3,2,0.3443154524100512,-0.0745091436793841,-0.4188245960894353,0.3108198005694456,-1.1662783213636114,-1.477098121933057,deteriorating,2,False,2.548397175092806,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.418825; slope_shift=-1.4771; streak=deteriorating:2; score=2.548; type=strong_shift
1045810,2024-Q1,revenue_growth_qoq,-0.5699237195786415,7,3,2,0.43828066916706376,0.006910263813572071,-0.4313704053534917,0.23452598446246906,-1.153667966784427,-1.388193951246896,deteriorating,2,False,2.503788356078471,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.43137; slope_shift=-1.38819; streak=deteriorating:2; score=2.504; type=strong_shift
789019,2023-Q1,revenue_growth_qoq,-0.6283542186064821,6,3,2,0.3379592757801291,-0.054261865628805084,-0.39222114140893416,0.32940587519497677,-1.1481847059553538,-1.4775905811503307,deteriorating,2,False,2.5033557173512286,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.392221; slope_shift=-1.47759; streak=deteriorating:2; score=2.503; type=strong_shift
789019,2026-Q1,revenue_growth_qoq,-0.6364367083344882,15,3,2,0.32470770286223566,-0.057295604308550185,-0.38200330717078584,0.2917703331110531,-1.1582822080518758,-1.4500525411629288,deteriorating,2,False,2.480170396372046,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.382003; slope_shift=-1.45005; streak=deteriorating:2; score=2.480; type=strong_shift
320193,2023-Q1,debt_to_assets,0.8563535598361469,7,3,2,0.8129271845470233,0.83830549713336,0.025378312586336715,0.01099537482532455,0.03609612540557372,0.02510075058024917,mixed,2,False,2.4731996844436774,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=0.0253783; slope_shift=0.0251008; streak=mixed:2; score=2.473; type=strong_shift
789019,2025-Q1,revenue_growth_qoq,-0.6370740916738373,12,3,2,0.30111797481481073,-0.06162291232730932,-0.36274088714212005,0.271871097400389,-1.1509023586930556,-1.4227734560934446,deteriorating,2,False,2.4312647987823386,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.362741; slope_shift=-1.42277; streak=deteriorating:2; score=2.431; type=strong_shift
1045810,2025-Q1,revenue_growth_qoq,-0.6562634421450079,10,3,2,0.27423361216915104,-0.1303262248078295,-0.4045598369769805,0.11256803083726136,-1.0518744346743565,-1.164442465511618,deteriorating,2,False,2.3343054861835473,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.40456; slope_shift=-1.16444; streak=deteriorating:2; score=2.334; type=strong_shift
320193,2024-Q1,net_margin,0.2560561312460522,10,3,2,0.27047794284360005,0.2580193208583786,-0.012458621985221463,0.003574367225196487,-0.003926379224652832,-0.007500746449849318,deteriorating,2,False,2.300114124361893,strong_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=-0.0124586; slope_shift=-0.00750075; streak=deteriorating:2; score=2.300; type=strong_shift
320193,2023-Q1,revenue_growth_qoq,-0.561189844825938,6,3,2,0.24418621232863558,-0.07804596035390113,-0.3222321726825367,0.20316679161155815,-0.9662877689440735,-1.1694545605556317,deteriorating,2,False,2.2765261330188244,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.322232; slope_shift=-1.16945; streak=deteriorating:2; score=2.277; type=strong_shift
320193,2024-Q2,net_margin,0.255474314826171,11,3,2,0.26965761734275556,0.2557652230361116,-0.013892394306643963,-0.009707804831612687,-0.0005818164198812259,0.009125988411731461,deteriorating,2,False,2.2617723835365595,strong_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=-0.0138924; slope_shift=0.00912599; streak=deteriorating:2; score=2.262; type=strong_shift
320193,2024-Q1,revenue_growth_qoq,-0.6148555798830964,9,3,2,0.20958539913636817,-0.11992694238048984,-0.32951234151685804,0.1898750969993852,-0.9898572750052128,-1.179732372004598,deteriorating,2,False,2.261250851970682,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.329512; slope_shift=-1.17973; streak=deteriorating:2; score=2.261; type=strong_shift
1045810,2026-Q1,revenue_growth_qoq,-0.3290914243025322,13,3,2,0.539135501592704,0.27315659230788647,-0.2659789092848175,0.7412239809322104,-1.2044960332208372,-1.9457200141530477,deteriorating,2,False,2.2558477702373834,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.265979; slope_shift=-1.94572; streak=deteriorating:2; score=2.256; type=strong_shift
789019,2024-Q1,debt_to_assets,0.499429578422044,10,3,2,0.5538818826944635,0.5214750128707084,-0.03240686982375507,-0.015542153062635795,-0.04409086889732905,-0.028548715834693254,mixed,2,False,2.240126222219198,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=-0.0324069; slope_shift=-0.0285487; streak=mixed:2; score=2.240; type=strong_shift
1045810,2025-Q3,revenue_growth_qoq,0.8754046089183052,12,3,2,0.18274261975488335,1.376731781656038,1.1939891619011547,-0.7325718755126583,-1.0026543454754657,-0.2700824699628074,mixed,2,False,2.2058915659302154,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=1.19399; slope_shift=-0.270082; streak=mixed:2; score=2.206; type=strong_shift
1045810,2025-Q2,revenue_growth_qoq,1.878058954393771,11,3,2,0.21152252727700546,0.6108977561243816,0.3993752288473761,0.48276735605399534,2.5343223965387778,2.051555040484782,mixed,2,False,2.1912603052000543,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=0.399375; slope_shift=2.05156; streak=mixed:2; score=2.191; type=strong_shift
320193,2025-Q1,revenue_growth_qoq,-0.5929874364760864,12,3,2,0.18988157463598396,-0.10356716509874417,-0.2934487397347281,0.2172484567734072,-0.9788405427546842,-1.1960889995280914,deteriorating,2,False,2.188418327766271,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.293449; slope_shift=-1.19609; streak=deteriorating:2; score=2.188; type=strong_shift
320193,2026-Q1,revenue_growth_qoq,-0.5802164772631331,15,3,2,0.18394288791312374,-0.08619577809373993,-0.27013866600686365,0.1865549438291305,-0.9880413983387862,-1.1745963421679166,deteriorating,2,False,2.148442018246003,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.270139; slope_shift=-1.1746; streak=deteriorating:2; score=2.148; type=strong_shift
789019,2026-Q1,debt_to_assets,0.4451093128789359,16,3,2,0.483675022192394,0.46045352847825244,-0.02322149371414156,-0.01181591717223745,-0.03068843119863318,-0.018872514026395733,mixed,2,False,2.1033584792543802,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=-0.0232215; slope_shift=-0.0188725; streak=mixed:2; score=2.103; type=strong_shift
789019,2024-Q3,net_margin,0.335717863426788,12,3,2,0.3791366408393952,0.3330253083671964,-0.046111332472198785,-0.02719614025851317,0.005385110119183162,0.03258125037769633,mixed,2,False,2.097430975479876,strong_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=-0.0461113; slope_shift=0.0325813; streak=mixed:2; score=2.097; type=strong_shift
1045810,2024-Q1,current_ratio,3.515617857687033,8,3,2,5.797007520380451,5.082953104160702,-0.7140544162197493,1.2799212453808806,-3.1346704929473383,-4.414591738328219,mixed,2,False,2.0917310010292085,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-0.714054; slope_shift=-4.41459; streak=mixed:2; score=2.092; type=strong_shift
320193,2022-Q3,net_margin,0.2624434869732384,6,3,2,0.23143150279172484,0.2615177792636198,0.030086276471894963,0.017498241147332096,0.0018514154192371401,-0.015646825728094955,improving,2,False,2.080003221613193,strong_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=0.0300863; slope_shift=-0.0156468; streak=improving:2; score=2.080; type=strong_shift
1045810,2025-Q1,current_ratio,4.171291505973097,11,3,2,4.5605080220028125,3.8434546818300652,-0.7170533401727472,-1.567335246473669,0.6556736482860632,2.223008894759732,mixed,2,False,1.9852503130227397,moderate_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-0.717053; slope_shift=2.22301; streak=mixed:2; score=1.985; type=moderate_shift
320193,2024-Q3,net_margin,0.2520159162930967,12,3,2,0.26187695438012953,0.25374511555963386,-0.008131838820495674,-0.006768045088789587,-0.0034583985330742806,0.0033096465557153065,deteriorating,2,False,1.933427827787734,moderate_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=-0.00813184; slope_shift=0.00330965; streak=deteriorating:2; score=1.933; type=moderate_shift
320193,2026-Q1,debt_to_assets,0.7947533828265705,16,3,2,0.8372229661992227,0.8193587178256914,-0.01786424837353129,0.010111629938384402,-0.049210669998242085,-0.05932229993662649,mixed,2,False,1.9331939570331327,moderate_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=-0.0178642; slope_shift=-0.0593223; streak=mixed:2; score=1.933; type=moderate_shift
1045810,2023-Q1,net_margin,0.3377495142201024,5,3,2,0.251812842862612,0.2920327420312301,0.04021989916861807,-0.007289258796967712,0.09143354437774459,0.0987228031747123,improving,2,False,1.8172337268353336,moderate_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=0.0402199; slope_shift=0.0987228; streak=improving:2; score=1.817; type=moderate_shift
1045810,2026-Q3,net_margin,0.5571046223372749,16,3,2,0.4730819107234682,0.5592027640607279,0.08612085333725966,0.08683941621231818,-0.004196283446906202,-0.09103569965922438,deteriorating,2,False,1.775119173638078,moderate_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=0.0861209; slope_shift=-0.0910357; streak=deteriorating:2; score=1.775; type=moderate_shift
789019,2024-Q1,net_margin,0.3502653525398029,10,3,2,0.40821643355932685,0.36637614473067803,-0.04184028882864882,0.01857258375056397,-0.03222158438175032,-0.05079416813231429,deteriorating,2,False,1.7538381899520612,moderate_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=-0.0418403; slope_shift=-0.0507942; streak=deteriorating:2; score=1.754; type=moderate_shift
320193,2023-Q1,net_margin,0.2793981201339304,7,3,2,0.24394983973642528,0.2709208035535844,0.026970963817159105,0.023684083456645282,0.016954633160691984,-0.006729450295953298,improving,2,False,1.7466819557502193,moderate_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=0.026971; slope_shift=-0.00672945; streak=improving:2; score=1.747; type=moderate_shift
1045810,2025-Q3,current_ratio,4.171291505973097,13,3,2,3.734175740449055,4.171291505973097,0.4371157655240423,0.32783682414303156,-1.3322676295501878e-15,-0.3278368241430329,mixed,2,False,1.7420503865161265,moderate_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=0.437116; slope_shift=-0.327837; streak=mixed:2; score=1.742; type=moderate_shift
