cik,period,metric,value,history_points,window_prior,window_recent,prior_mean,recent_mean,mean_shift,prior_slope,recent_slope,slope_shift,consecutive_direction,consecutive_len,short_history_flag,trend_score,trend_signal_type,explanation
1090872,2025-Q2,debt_to_assets,0.5021104170184029,13,3,2,0.45693579856917216,0.5021104170184029,0.04517461844923071,-4.8798102715520986e-17,-6.45255417214643e-17,-1.572743900594331e-17,mixed,2,False,3.0,strong_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=0.0451746; slope_shift=-1.57274e-17; streak=mixed:2; score=3.000; type=strong_shift
1090872,2023-Q1,current_ratio,2.030091348737238,6,3,2,2.25878592634099,2.127165112307729,-0.1316208140332611,-0.05182057569415462,-0.1941475271409832,-0.14232695144682858,mixed,2,False,2.8363332096224805,strong_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-0.131621; slope_shift=-0.142327; streak=mixed:2; score=2.836; type=strong_shift
1090872,2025-Q1,revenue_growth_qoq,-0.6777453838678329,11,3,2,0.28422717805176134,-0.0981586118878468,-0.38238578993960815,0.2270847927495855,-1.159173543959972,-1.3862583367095576,deteriorating,2,False,2.444273146484039,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.382386; slope_shift=-1.38626; streak=deteriorating:2; score=2.444; type=strong_shift
1090872,2023-Q1,revenue_growth_qoq,-0.6406954282034771,5,3,2,0.29084296347447436,-0.06229369522767414,-0.3531366587021485,0.24960381473017593,-1.1568034659516058,-1.4064072806817818,deteriorating,2,False,2.440579031645638,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.353137; slope_shift=-1.40641; streak=deteriorating:2; score=2.441; type=strong_shift
1090872,2024-Q1,revenue_growth_qoq,-0.6487297459491899,8,3,2,0.2784629048940157,-0.06255444932326915,-0.34101735421728485,0.22193403369463333,-1.1723505932518412,-1.3942846269464746,deteriorating,2,False,2.3996966189872873,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.341017; slope_shift=-1.39428; streak=deteriorating:2; score=2.400; type=strong_shift
1090872,2026-Q1,revenue_growth_qoq,-0.6504470783946766,14,3,2,0.25080539665860474,-0.08102669611470131,-0.33183209277330605,0.23365262682968432,-1.1388407645599505,-1.3724933913896349,deteriorating,2,False,2.357813240664359,strong_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.331832; slope_shift=-1.37249; streak=deteriorating:2; score=2.358; type=strong_shift
1090872,2024-Q3,current_ratio,2.611353711790393,11,3,2,2.223845469754956,2.611353711790393,0.387508242035437,0.29063118152657785,-3.151022914593005e-16,-0.2906311815265782,mixed,2,False,1.7048447438996739,moderate_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=0.387508; slope_shift=-0.290631; streak=mixed:2; score=1.705; type=moderate_shift
1090872,2025-Q3,current_ratio,2.0891820580474936,14,3,2,2.4372964938760933,2.0891820580474936,-0.3481144358285997,-0.2610858268714494,-6.368679777674152e-17,0.2610858268714493,mixed,2,False,1.6752993892445445,moderate_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-0.348114; slope_shift=0.261086; streak=mixed:2; score=1.675; type=moderate_shift
1090872,2024-Q3,net_margin,0.14868804664723032,11,3,2,0.1824854478025425,0.1684989326239319,-0.013986515178610603,0.015345132706498886,-0.039621771953403155,-0.05496690465990204,deteriorating,2,False,1.6252834215897307,moderate_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=-0.0139865; slope_shift=-0.0549669; streak=deteriorating:2; score=1.625; type=moderate_shift
1090872,2023-Q3,current_ratio,2.030091348737238,8,3,2,2.159523033497893,2.030091348737238,-0.12943168476065514,-0.09707376357049124,-2.0652921188817109e-16,0.09707376357049104,mixed,2,False,1.5112873259435877,moderate_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-0.129432; slope_shift=0.0970738; streak=mixed:2; score=1.511; type=moderate_shift
1090872,2022-Q3,current_ratio,2.2242388758782203,5,3,2,2.2933329768037605,2.2242388758782203,-0.06909410092554014,-0.05182057569415445,-7.349444854582062e-16,0.051820575694153714,mixed,2,False,1.4660341380672517,moderate_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-0.0690941; slope_shift=0.0518206; streak=mixed:2; score=1.466; type=moderate_shift
1090872,2025-Q3,debt_to_assets,0.5021104170184029,14,3,2,0.4719940047189157,0.5021104170184029,0.03011641229948714,0.022587309224615427,-6.45255417214643e-17,-0.022587309224615493,mixed,2,False,1.4368008715977103,moderate_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=0.0301164; slope_shift=-0.0225873; streak=mixed:2; score=1.437; type=moderate_shift
1090872,2024-Q3,debt_to_assets,0.45693579856917216,11,3,2,0.48317659926986073,0.45693579856917216,-0.02624080070068857,-0.01968060052551644,-1.8256024274095816e-17,0.01968060052551642,mixed,2,False,1.4338941628986093,moderate_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=-0.0262408; slope_shift=0.0196806; streak=mixed:2; score=1.434; type=moderate_shift
1090872,2022-Q3,debt_to_assets,0.49659037832788416,5,3,2,0.49474310349927425,0.49659037832788416,0.0018472748286099128,0.0013854561214576323,-3.8098456802670724e-17,-0.0013854561214576705,mixed,2,False,1.4155990184945813,moderate_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=0.00184727; slope_shift=-0.00138546; streak=mixed:2; score=1.416; type=moderate_shift
1090872,2023-Q3,debt_to_assets,0.49629699962020507,8,3,2,0.49649258542532443,0.49629699962020507,-0.0001955858051193582,-0.0001466893538394714,-1.3014593971297416e-16,0.00014668935383934124,mixed,2,False,1.4143602517266667,moderate_shift,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=-0.000195586; slope_shift=0.000146689; streak=mixed:2; score=1.414; type=moderate_shift
1090872,2025-Q2,revenue_growth_qoq,0.9487334137515078,12,3,2,0.2701629489815906,0.13549401494183744,-0.13466893403975316,0.5650789530206647,1.6264787976193404,1.0613998445986756,mixed,2,False,1.259261800376063,moderate_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.134669; slope_shift=1.0614; streak=mixed:2; score=1.259; type=moderate_shift
1090872,2023-Q2,revenue_growth_qoq,0.9599761051373954,6,3,2,0.30090081292295145,0.15964033846695913,-0.14126047445599232,0.5573278777952263,1.6006715333408723,1.043343655545646,mixed,2,False,1.2560194221212315,moderate_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.14126; slope_shift=1.04334; streak=mixed:2; score=1.256; type=moderate_shift
1090872,2025-Q2,net_margin,0.20303311668214175,13,3,2,0.17915114870448914,0.20646227607327836,0.027311127368789212,-0.02588376710918664,-0.006858318782273223,0.019025448326913417,mixed,2,False,1.2545993479950774,moderate_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=0.0273111; slope_shift=0.0190254; streak=mixed:2; score=1.255; type=moderate_shift
1090872,2024-Q2,revenue_growth_qoq,0.9777904328018223,9,3,2,0.2809671747455233,0.16453034342631623,-0.11643683131920707,0.5821581377530644,1.626520178751012,1.0443620409979477,mixed,2,False,1.216702202703504,moderate_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=-0.116437; slope_shift=1.04436; streak=mixed:2; score=1.217; type=moderate_shift
1090872,2025-Q3,net_margin,0.1950509461426492,14,3,2,0.18229643357075961,0.19904203141239546,0.016745597841635845,0.010790808431890786,-0.007982170539492562,-0.018772978971383348,deteriorating,2,False,1.179468600772168,moderate_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=0.0167456; slope_shift=-0.018773; streak=deteriorating:2; score=1.179; type=moderate_shift
1090872,2026-Q1,current_ratio,1.9573924158500213,15,3,2,2.263239275961793,2.0232872369487573,-0.23995203901303563,-0.26108582687144966,-0.13178964219747202,0.12929618467397763,mixed,2,False,1.104100424215468,moderate_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-0.239952; slope_shift=0.129296; streak=mixed:2; score=1.104; type=moderate_shift
1090872,2025-Q1,current_ratio,2.0891820580474936,12,3,2,2.417599590772675,2.350267884918943,-0.06733170585373172,0.2906311815265783,-0.5221716537428994,-0.8128028352694777,mixed,2,False,1.0585302837900579,moderate_shift,metric=current_ratio; prior_window=3; recent_window=2; mean_shift=-0.0673317; slope_shift=-0.812803; streak=mixed:2; score=1.059; type=moderate_shift
1090872,2025-Q1,net_margin,0.20989143546441497,12,3,2,0.18866694885188498,0.17928974105582263,-0.009377207796062353,0.005537185755607812,0.06120338881718464,0.055666203061576824,mixed,2,False,1.0445161702495565,moderate_shift,metric=net_margin; prior_window=3; recent_window=2; mean_shift=-0.00937721; slope_shift=0.0556662; streak=mixed:2; score=1.045; type=moderate_shift
1090872,2023-Q3,revenue_growth_qoq,0.5236208473026516,7,3,2,0.2868515761359003,0.7417984762200235,0.4549469000841232,-0.8129187735332633,-0.4363552578347438,0.3765635156985194,mixed,2,False,1.0424159230484484,moderate_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=0.454947; slope_shift=0.376564; streak=mixed:2; score=1.042; type=moderate_shift
1090872,2025-Q3,revenue_growth_qoq,0.488393686165274,13,3,2,0.2604910696753762,0.7185635499583909,0.45807248028301467,-0.8277679083348276,-0.46033972758623376,0.36742818074859385,mixed,2,False,1.0277695431265503,moderate_shift,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=0.458072; slope_shift=0.367428; streak=mixed:2; score=1.028; type=moderate_shift
1090872,2024-Q3,revenue_growth_qoq,0.4814281600921393,10,3,2,0.2782890688302857,0.7296092964469808,0.4513202276166951,-0.8043529255432929,-0.496362272709683,0.3079906528336099,mixed,2,False,0.9724040044373439,watch,metric=revenue_growth_qoq; prior_window=3; recent_window=2; mean_shift=0.45132; slope_shift=0.307991; streak=mixed:2; score=0.972; type=watch
1090872,2023-Q1,net_margin,0.16905615292712067,6,3,2,0.15964855491299831,0.16694919687566595,0.007300641962667637,0.0175595350617681,0.004213912102909444,-0.013345622958858654,improving,2,False,0.8235245899086303,watch,metric=net_margin; prior_window=3; recent_window=2; mean_shift=0.00730064; slope_shift=-0.0133456; streak=improving:2; score=0.824; type=watch
1090872,2023-Q2,net_margin,0.16976531545260592,7,3,2,0.17163262135647675,0.1694107341898633,-0.002221887166613451,-0.010602135401847866,0.0007091625254852209,0.011311297927333087,improving,2,False,0.7291896589088622,watch,metric=net_margin; prior_window=3; recent_window=2; mean_shift=-0.00222189; slope_shift=0.0113113; streak=improving:2; score=0.729; type=watch
1090872,2022-Q3,net_margin,0.1648422408242112,5,3,2,0.14325759220947554,0.16442567622076165,0.021168084011286115,0.035605144060581656,0.0008331292068991013,-0.03477201485368255,mixed,2,False,0.7221474297473389,watch,metric=net_margin; prior_window=3; recent_window=2; mean_shift=0.0211681; slope_shift=-0.034772; streak=mixed:2; score=0.722; type=watch
1090872,2026-Q1,net_margin,0.18917311124330755,15,3,2,0.187204199597929,0.1921120286929784,0.0049078290950493875,0.027172535017455736,-0.005877834899341672,-0.033050369916797405,deteriorating,2,False,0.712308379392419,watch,metric=net_margin; prior_window=3; recent_window=2; mean_shift=0.00490783; slope_shift=-0.0330504; streak=deteriorating:2; score=0.712; type=watch
1090872,2023-Q1,debt_to_assets,0.49629699962020507,6,3,2,0.49566674091357926,0.4964436889740446,0.0007769480604653545,0.0013854561214575777,-0.00029337870767909356,-0.0016788348291366714,mixed,2,False,0.5964850149124924,watch,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=0.000776948; slope_shift=-0.00167883; streak=mixed:2; score=0.596; type=watch
1090872,2025-Q1,debt_to_assets,0.5021104170184029,12,3,2,0.47005619891951644,0.4795231077937875,0.00946690887427104,-0.019680600525516446,0.04517461844923058,0.06485521897474703,mixed,2,False,0.5750618653516993,watch,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=0.00946691; slope_shift=0.0648552; streak=mixed:2; score=0.575; type=watch
1090872,2026-Q1,debt_to_assets,0.470338650113931,15,3,2,0.48705221086865924,0.4862245335661669,-0.0008276773024923356,0.02258730922461534,-0.03177176690447194,-0.05435907612908728,mixed,2,False,0.093225341300818,watch,metric=debt_to_assets; prior_window=3; recent_window=2; mean_shift=-0.000827677; slope_shift=-0.0543591; streak=mixed:2; score=0.093; type=watch
1090872,2021-Q2,current_ratio,2.3278800272665303,1,3,2,,,,,,,none,0,True,0.0,short_history,metric=current_ratio; history_points=1; required=5; short_history=True; trend_score=0.000
1090872,2021-Q2,debt_to_assets,0.49381946608496935,1,3,2,,,,,,,none,0,True,0.0,short_history,metric=debt_to_assets; history_points=1; required=5; short_history=True; trend_score=0.000
1090872,2021-Q2,net_margin,0.11483622350674373,1,3,2,,,,,,,none,0,True,0.0,short_history,metric=net_margin; history_points=1; required=5; short_history=True; trend_score=0.000
1090872,2021-Q2,revenue_growth_qoq,,0,3,2,,,,,,,none,0,True,0.0,short_history,metric=revenue_growth_qoq; history_points=0; required=5; short_history=True; trend_score=0.000
1090872,2021-Q3,current_ratio,2.3278800272665303,2,3,2,,,,,,,none,0,True,0.0,short_history,metric=current_ratio; history_points=2; required=5; short_history=True; trend_score=0.000
1090872,2021-Q3,debt_to_assets,0.49381946608496935,2,3,2,,,,,,,none,0,True,0.0,short_history,metric=debt_to_assets; history_points=2; required=5; short_history=True; trend_score=0.000
1090872,2021-Q3,net_margin,0.12889004149377592,2,3,2,,,,,,,none,0,True,0.0,short_history,metric=net_margin; history_points=2; required=5; short_history=True; trend_score=0.000
1090872,2021-Q3,revenue_growth_qoq,0.48593448940269757,1,3,2,,,,,,,none,0,True,0.0,short_history,metric=revenue_growth_qoq; history_points=1; required=5; short_history=True; trend_score=0.000
1090872,2022-Q1,current_ratio,2.2242388758782203,3,3,2,,,,,,,none,0,True,0.0,short_history,metric=current_ratio; history_points=3; required=5; short_history=True; trend_score=0.000
1090872,2022-Q1,debt_to_assets,0.49659037832788416,3,3,2,,,,,,,none,0,True,0.0,short_history,metric=debt_to_assets; history_points=3; required=5; short_history=True; trend_score=0.000
1090872,2022-Q1,net_margin,0.18604651162790697,3,3,2,,,,,,,none,0,True,0.0,short_history,metric=net_margin; history_points=3; required=5; short_history=True; trend_score=0.000
1090872,2022-Q1,revenue_growth_qoq,-0.5985477178423236,2,3,2,,,,,,,none,0,True,0.0,short_history,metric=revenue_growth_qoq; history_points=2; required=5; short_history=True; trend_score=0.000
1090872,2022-Q2,current_ratio,2.2242388758782203,4,3,2,,,,,,,none,0,True,0.0,short_history,metric=current_ratio; history_points=4; required=5; short_history=True; trend_score=0.000
1090872,2022-Q2,debt_to_assets,0.49659037832788416,4,3,2,,,,,,,none,0,True,0.0,short_history,metric=debt_to_assets; history_points=4; required=5; short_history=True; trend_score=0.000
1090872,2022-Q2,net_margin,0.16400911161731208,4,3,2,,,,,,,none,0,True,0.0,short_history,metric=net_margin; history_points=4; required=5; short_history=True; trend_score=0.000
1090872,2022-Q2,revenue_growth_qoq,0.9851421188630491,3,3,2,,,,,,,none,0,True,0.0,short_history,metric=revenue_growth_qoq; history_points=3; required=5; short_history=True; trend_score=0.000
1090872,2022-Q3,revenue_growth_qoq,0.5161080377481289,4,3,2,,,,,,,none,0,True,0.0,short_history,metric=revenue_growth_qoq; history_points=4; required=5; short_history=True; trend_score=0.000
